geometry,objectid,id,name,address,city,state,zip,zip4,telephone,type,status,population,county,countyfips,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,website,state_id,alt_name,st_fips,owner,ttl_staff,beds,trauma,helipad
POINT (-70.8757 42.5641),14550,0005601915,NORTHEAST HOSPITAL CORPORATION - BEVERLY CAMPUS,85 HERRICK STREET,BEVERLY,MA,01915,NOT AVAILABLE,(978) 922-3000,GENERAL ACUTE CARE,OPEN,227,ESSEX,25009,USA,42.5641,-70.8757,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.beverlyhospital.org/locations--services/locations/beverly-hospital,52,BEVERLY HOSPITAL,25,NON-PROFIT,-999,227,LEVEL III,Y
POINT (-71.1637 41.6926),14551,0005802721,SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,02721,NOT AVAILABLE,(508) 674-5600,GENERAL ACUTE CARE,OPEN,185,BRISTOL,25005,USA,41.6926,-71.1637,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.saintanneshospital.org,2FDZ,ST. ANNE'S HOSPITAL,25,PROPRIETARY,-999,185,NOT AVAILABLE,NOT AVAILABLE
POINT (-71.7915 42.2498),14552,0000401608,SAINT VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,01608,NOT AVAILABLE,(508) 363-5000,GENERAL ACUTE CARE,OPEN,283,WORCESTER,25027,USA,42.2498,-71.7915,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.stvincenthospital.com,2128,ST. VINCENT HOSPITAL,25,PROPRIETARY,-999,283,NOT AVAILABLE,NOT AVAILABLE
POINT (-70.5798 41.4608),14553,0000702557,MARTHA'S VINEYARD HOSPITAL,ONE HOSPITAL ROAD,OAK BLUFFS,MA,02557,NOT AVAILABLE,(508) 693-0410,GENERAL ACUTE CARE,OPEN,25,DUKES,25007,USA,41.4608,-70.5798,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.marthasvineyardhospital.org,2042,MARTHA'S VINEYARD HOSPITAL,25,NON-PROFIT,-999,25,NOT AVAILABLE,Y
POINT (-70.9541 42.176),14554,0006802190,SOUTH SHORE HOSPITAL,55 FOGG ROAD,WEYMOUTH,MA,02190,NOT AVAILABLE,(781) 340-8000,GENERAL ACUTE CARE,OPEN,370,NORFOLK,25021,USA,42.176,-70.9541,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.southshorehospital.org,2107,SOUTH SHORE HOSPITAL,25,NON-PROFIT,-999,370,LEVEL II,NOT AVAILABLE
POINT (-71.146 41.7094),14555,0005702720,SOUTHCOAST HOSPITALS GROUP - CHARLTON MEMORIAL HOSPITAL,363 HIGHLAND AVENUE,FALL RIVER,MA,02720,NOT AVAILABLE,(508) 679-7115,GENERAL ACUTE CARE,OPEN,328,BRISTOL,25005,USA,41.7094,-71.146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY,2018-03-19T00:00:00.000Z,http://www.southcoast.org/charlton/,2337,CHARLTON MEMORIAL HOSPITAL,25,NON-PROFIT,-999,328,NOT AVAILABLE,Y
POINT (-70.9384 41.6264),14556,0003602740,SOUTHCOAST HOSPITALS GROUP - ST. LUKE'S HOSPITAL,101 PAGE STREET,NEW BEDFORD,MA,02740,NOT AVAILABLE,(508) 997-1515,GENERAL ACUTE CARE,OPEN,391,BRISTOL,25005,USA,41.6264,-70.9384,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.southcoast.org/stlukes/,2010,ST. LUKE'S HOSPITAL,25,NON-PROFIT,-999,391,NOT AVAILABLE,Y
POINT (-71.2748 41.942),14557,0002002703,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,02703,NOT AVAILABLE,(508) 236-8000,GENERAL ACUTE CARE,OPEN,132,BRISTOL,25005,USA,41.942,-71.2748,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.sturdymemorial.org,2100,STURDY MEMORIAL HOSPITAL,25,NON-PROFIT,-999,132,NOT AVAILABLE,Y
POINT (-71.1485 42.3487),14558,0002402135,ST. ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BOSTON,MA,02135,NOT AVAILABLE,(617) 789-3000,GENERAL ACUTE CARE,OPEN,252,SUFFOLK,25025,USA,42.3487,-71.1485,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,https://www.semc.org/,2085,ST. ELIZABETH'S MEDICAL CENTER,25,PROPRIETARY,-999,252,NOT AVAILABLE,NOT AVAILABLE
POINT (-71.1228 42.466),14559,0005201890,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,NOT AVAILABLE,(781) 729-9000,GENERAL ACUTE CARE,OPEN,189,MIDDLESEX,25017,USA,42.466,-71.1228,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2018-02-16T00:00:00.000Z,IMAGERY WITH OTHER,2018-03-19T00:00:00.000Z,http://www.winchesterhospital.org,2094,WINCHESTER HOSPITAL,25,NON-PROFIT,-999,189,NOT AVAILABLE,NOT AVAILABLE
POINT (-81.291107606 35.695594485),14560,0014428603,ALEXANDER HOSPITAL,PO BOX 2568,HICKORY,NC,28603,NOT AVAILABLE,(828) 377-4745,GENERAL ACUTE CARE,OPEN,25,ALEXANDER,37003,USA,35.695594,-81.291108,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,2017-09-28T00:00:00.000Z,UNVERIFIED,2017-11-09T00:00:00.000Z,http://www.fryemedctr.com/en-US/Pages/default.aspx,NOT AVAILABLE,NOT AVAILABLE,37,PROPRIETARY,-999,25,NOT AVAILABLE,N
POINT (-80.571791416 35.899376197),14561,0005927028,DAVIE COUNTY HOSPITAL,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,NOT AVAILABLE,(336) 751-8100,GENERAL ACUTE CARE,CLOSED,81,DAVIE,37059,USA,35.899376,-80.571791,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,2017-09-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-11-09T00:00:00.000Z,http://www.daviehospital.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,81,NOT AVAILABLE,NOT AVAILABLE
POINT (-80.447589688 36.009403894),14562,0167684126,DAVIE MEDICAL CENTER,MEDICAL CENTER BLVD,BERMUDA RUN,NC,27006,NOT AVAILABLE,(336) 751-8100,GENERAL ACUTE CARE,OPEN,50,DAVIE,37059,USA,36.009404,-80.44759,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,2017-09-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-11-09T00:00:00.000Z,https://www.wakehealth.edu/Davie-Medical-Center/,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,50,NOT AVAILABLE,N
POINT (-86.129219 32.35771),14563,0167684111,CAVHCS EAST CAMPUS,8105 VETERANS WAY,MONTGOMERY,AL,36109,NOT AVAILABLE,(800) 214-8387,MILITARY,OPEN,-999,MONGOMERY,01101,USA,32.35771,-86.129219,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY,2017-10-02T00:00:00.000Z,https://www.centralalabama.va.gov/,NOT AVAILABLE,NOT AVAILABLE,01,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,NOT AVAILABLE
POINT (-87.570910898 33.23398145),14564,0007435476,NORTHPORT MEDICAL CENTER,2700 HOSPITAL DRIVE,NORTHPORT,AL,35476,NOT AVAILABLE,(205) 759-7964,GENERAL ACUTE CARE,OPEN,204,TUSCALOOSA,01125,USA,33.233981,-87.570911,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.dchsystem.com,01-0145,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,204,NOT AVAILABLE,NOT AVAILABLE
POINT (-87.67621342 34.747192958),14565,0010935661,SHOALS HOSPITAL,201 W. AVALON AVENUE,MUSCLE SHOALS,AL,35661,NOT AVAILABLE,(256) 386-1600,GENERAL ACUTE CARE,OPEN,178,COLBERT,01033,USA,34.747193,-87.676213,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.shoalshospital.com,01-0157,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,178,NOT AVAILABLE,Y
POINT (-87.990768777 34.12597718),14566,0004735570,NORTH MISSISSIPPI MEDICAL CENTER - HAMILTON,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,NOT AVAILABLE,(205) 921-6202,GENERAL ACUTE CARE,OPEN,49,MARION,01093,USA,34.125977,-87.990769,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.nmhs.net/hamilton/,H4703,NOT AVAILABLE,01,NON-PROFIT,-999,49,NOT AVAILABLE,NOT AVAILABLE
POINT (-85.485452466 33.311404218),14567,0012136278,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,NOT AVAILABLE,(256) 357-2111,GENERAL ACUTE CARE,OPEN,34,RANDOLPH,01111,USA,33.311404,-85.485452,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY,2017-10-02T00:00:00.000Z,http://www.wedoweehospital.org/,01-0032,NOT AVAILABLE,01,NON-PROFIT,-999,34,NOT AVAILABLE,NOT AVAILABLE
POINT (-86.813043015 33.252364867),14568,0010735007,SHELBY BAPTIST MEDICAL CENTER,"1000 FIRST STREET, NORTH",ALABASTER,AL,35007,NOT AVAILABLE,(205) 715-5309,GENERAL ACUTE CARE,OPEN,252,SHELBY,01117,USA,33.252365,-86.813043,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.bhsala.com/shelby/Home.aspx,H6101,NOT AVAILABLE,01,PROPRIETARY,-999,252,III,Y
POINT (-87.682850174 34.793858034),14569,0004435631,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,NOT AVAILABLE,(256) 768-8400,GENERAL ACUTE CARE,OPEN,358,LAUDERDALE,01077,USA,34.793858,-87.68285,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.chgroup.org/ecm/,H3902,NOT AVAILABLE,01,PROPRIETARY,-999,358,III,Y
POINT (-86.421351527 34.364913348),14570,0007335976,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,NOT AVAILABLE,(256) 894-6712,GENERAL ACUTE CARE,OPEN,90,MARSHALL,01095,USA,34.364913,-86.421352,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.mmcenters.com,H4804,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,90,III,Y
POINT (-85.363631124 31.216303648),14571,0011036301,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,NOT AVAILABLE,(334) 793-8701,GENERAL ACUTE CARE,OPEN,420,HOUSTON,01069,USA,31.216304,-85.363631,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.samc.org,H3502,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,420,II,Y
POINT (-85.156405419 31.88864508),14572,0005136027,MEDICAL CENTER BARBOUR,820 WEST WASHINGTON STREET,EUFAULA,AL,36027,NOT AVAILABLE,(334) 688-7271,GENERAL ACUTE CARE,OPEN,74,BARBOUR,01005,USA,31.888645,-85.156405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.medctrbarbour.org,H0301,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,74,III,Y
POINT (-87.776024627 31.694302296),14573,0005536451,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HIGHWAY S,GROVE HILL,AL,36451,NOT AVAILABLE,(251) 275-3191,GENERAL ACUTE CARE,OPEN,50,CLARKE,01025,USA,31.694302,-87.776025,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.grovehillmemorial.org,H1301,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,50,III,Y
POINT (-86.243685218 32.376991136),14574,0001436109,CAVHCS WEST CAMPUS,215 PERRY HILL RD,MONTGOMERY,AL,36109,NOT AVAILABLE,(334) 272-4670,MILITARY,OPEN,-999,MONTGOMERY,01101,USA,32.376991,-86.243685,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/division.asp?dnum=1,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2018-05-15T00:00:00.000Z,http://www.centralalabama.va.gov/,H5110,NOT AVAILABLE,01,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N
POINT (-87.478798513 31.017023865),14575,0000136502,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DR.,ATMORE,AL,36502,NOT AVAILABLE,(251) 368-2500,GENERAL ACUTE CARE,OPEN,51,ESCAMBIA,01053,USA,31.017024,-87.478799,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.ebaptisthealthcare.org/AtmoreCommunityHospital/,H2704,NOT AVAILABLE,01,NON-PROFIT,-999,51,III,Y
POINT (-86.26319151 31.694588547),14576,0001836049,BEACON CHILDREN'S HOSPITAL,150 HOSPITAL DRIVE,LUVERNE,AL,36049,NOT AVAILABLE,(334) 213-0504,PSYCHIATRIC,OPEN,28,CRENSHAW,01041,USA,31.694589,-86.263192,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://beaconchildrenshospital.com/,H2102,NOT AVAILABLE,01,PROPRIETARY,-999,28,NOT AVAILABLE,NOT AVAILABLE
POINT (-87.889447437 30.518879028),14577,0011536532,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,NOT AVAILABLE,(251) 279-1501,GENERAL ACUTE CARE,OPEN,150,BALDWIN,01003,USA,30.518879,-87.889447,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.thomashospital.com,H0203,NOT AVAILABLE,01,NON-PROFIT,-999,150,III,NOT AVAILABLE
POINT (-85.965982141 34.007736282),14578,0004935903,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,NOT AVAILABLE,(256) 494-4000,GENERAL ACUTE CARE,OPEN,346,ETOWAH,01055,USA,34.007736,-85.965982,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.gadsdenregional.com,H2801,NOT AVAILABLE,01,PROPRIETARY,-999,346,III,Y
POINT (-85.741139906 32.818598569),14579,0006936853,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,36853,NOT AVAILABLE,(256) 827-0800,GENERAL ACUTE CARE,OPEN,46,TALLAPOOSA,01123,USA,32.818599,-85.74114,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY,2017-10-02T00:00:00.000Z,http://www.lakemartincommunityhospital.com,H6202,NOT AVAILABLE,01,PROPRIETARY,-999,46,NOT AVAILABLE,Y
POINT (-85.969566148 32.930213272),14580,0010435010,RUSSELL HOSPITAL,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,NOT AVAILABLE,(256) 329-7146,GENERAL ACUTE CARE,OPEN,81,TALLAPOOSA,01123,USA,32.930213,-85.969566,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.russellmedcenter.com/index.aspx,H6203,NOT AVAILABLE,01,NON-PROFIT,-999,81,III,Y
POINT (-85.651088776 34.161458302),14581,0002735960,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DRIVE,CENTRE,AL,35960,NOT AVAILABLE,(256) 927-5531,GENERAL ACUTE CARE,OPEN,60,CHEROKEE,01019,USA,34.161458,-85.651089,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY,2017-10-02T00:00:00.000Z,http://www.cherokeemedicalcenter.com,H1001,NOT AVAILABLE,01,PROPRIETARY,-999,60,NOT AVAILABLE,Y
POINT (-86.978872603 34.804245578),14582,0013735611,NORTH ALABAMA SPECIALTY HOSPITAL,"700 WEST MARKET ST,2ND FLOOR",ATHENS,AL,35611,NOT AVAILABLE,(256) 262-6767,LONG TERM CARE,OPEN,31,LIMESTONE,01083,USA,34.804246,-86.978873,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,NOT AVAILABLE,H4203,NOT AVAILABLE,01,PROPRIETARY,-999,31,NOT AVAILABLE,NOT AVAILABLE
POINT (-87.895139097 30.635289146),14583,0004336526,EASTPOINTE HOSPITAL,7400 ROPER LANE,DAPHNE,AL,36526,NOT AVAILABLE,(251) 450-5901,PSYCHIATRIC,OPEN,66,BALDWIN,01003,USA,30.635289,-87.895139,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY,2017-10-02T00:00:00.000Z,http://www.altapointe.org/eastpointe.php,H4912,NOT AVAILABLE,01,PROPRIETARY,-999,66,NOT AVAILABLE,NOT AVAILABLE
POINT (-87.684685647 30.425835684),14584,0008636535,SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,36535,NOT AVAILABLE,(251) 949-3400,GENERAL ACUTE CARE,OPEN,112,BALDWIN,01003,USA,30.425836,-87.684686,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.southbaldwinrmc.com,H0202,NOT AVAILABLE,01,PROPRIETARY,-999,112,III,Y
POINT (-88.178008125 30.624808491),14585,0000436693,BAYPOINTE BEHAVIORAL HEALTH,5800 SOUTHLAND DRIVE,MOBILE,AL,36693,NOT AVAILABLE,(251) 450-5901,PSYCHIATRIC,OPEN,60,MOBILE,01097,USA,30.624808,-88.178008,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.altapointe.org,H4912,NOT AVAILABLE,01,PROPRIETARY,-999,60,NOT AVAILABLE,NOT AVAILABLE
POINT (-85.823239616 33.655655193),14586,0008136202,NOLAND HOSPITAL ANNISTON,400 EAST 10TH STREET,ANNISTON,AL,36202,NOT AVAILABLE,(256) 741-6141,LONG TERM CARE,OPEN,38,CALHOUN,01015,USA,33.655655,-85.82324,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.nolandhealth.com,H0805,NOT AVAILABLE,01,PROPRIETARY,-999,38,III,Y
POINT (-85.823242139 33.655575256),14587,0091636202,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST TENTH STREET,ANNISTON,AL,36202,2208,(256) 235-5121,GENERAL ACUTE CARE,OPEN,323,CALHOUN,01015,USA,33.655575,-85.823242,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,NOT AVAILABLE,H0801,NOT AVAILABLE,01,NOT AVAILABLE,-999,323,NOT AVAILABLE,NOT AVAILABLE
POINT (-86.978407208 34.80416393),14588,0001535611,ATHENS LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,35611,NOT AVAILABLE,(256) 233-9292,GENERAL ACUTE CARE,OPEN,71,LIMESTONE,01083,USA,34.804164,-86.978407,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.athenslimestonehospital.com,H4201,NOT AVAILABLE,01,PROPRIETARY,-999,71,III,NOT AVAILABLE
POINT (-87.785022496 30.903934362),14589,0009436507,NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,NOT AVAILABLE,(251) 937-5521,GENERAL ACUTE CARE,OPEN,70,BALDWIN,01003,USA,30.903934,-87.785022,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.mobileinfirmary.org,H0201,NOT AVAILABLE,01,NON-PROFIT,-999,70,III,Y
POINT (-86.801346121 33.504448261),14590,0001335233,VA MEDICAL CENTER - BIRMINGHAM,700 S 19TH ST S,BIRMINGHAM,AL,35233,NOT AVAILABLE,(205) 933-8101,MILITARY,OPEN,-999,JEFFERSON,01073,USA,33.504448,-86.801346,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/division.asp?dnum=1,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2018-05-15T00:00:00.000Z,http://www.birmingham.va.gov/,H3724,NOT AVAILABLE,01,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N
POINT (-86.776253389 33.463730942),14591,0000535259,BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35259,NOT AVAILABLE,(205) 877-1000,GENERAL ACUTE CARE,OPEN,607,JEFFERSON,01073,USA,33.463731,-86.776253,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.bwmc.com,H3721,NOT AVAILABLE,01,PROPRIETARY,-999,607,III,Y
POINT (-86.80515914 33.504048154),14592,0000735233,CHILDREN'S HOSPITAL OF ALABAMA,"1600 SEVENTH AVENUE, SOUTH",BIRMINGHAM,AL,35233,NOT AVAILABLE,(205) 638-9100,CHILDREN,OPEN,332,JEFFERSON,01073,USA,33.504048,-86.805159,622110,"CHILDREN'S HOSPITALS, GENERAL",http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.childrensal.org,H3704,NOT AVAILABLE,01,NON-PROFIT,-999,332,I,Y
POINT (-86.788334989 33.469115849),14593,0005835209,HEALTHSOUTH LAKESHORE REHABILITATION HOSPITAL,3800 RIDGEWAY DRIVE,BIRMINGHAM,AL,35209,NOT AVAILABLE,(205) 868-2000,REHABILITATION,OPEN,100,JEFFERSON,01073,USA,33.469116,-86.788335,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://dph1.adph.state.al.us/FacilitiesDirectory,2017-06-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-10-02T00:00:00.000Z,http://www.healthsouthlakeshorerehab.com,H3709,NOT AVAILABLE,01,PROPRIETARY,-999,100,NOT AVAILABLE,NOT AVAILABLE
