geometry,objectid_1,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,x,y,st_vendor,st_version,geoprec,phoneloc,qc_qa,generator,basement,website,tot_staff,eoc_cap,has_food,med_supp,agenonsite,lvlgovop,fax,source,state_id,email,cont1phone,cont1ext,cont1fax,cont1email,cont2phone,cont2ext,cell,cell2,pager,pager_ext,other,other2,dispatch,pocphone,comments,region,type,permanent,class,coverage,ruleid
POINT (-80.4303069998 27.6717828003),30,3419,10211057,INDIAN RIVER COUNTY EMERGENCY SERVICES-EMERGENCY OPERATIONS CENTER,772-567-2154,4225 43RD AVENUE,,VERO BEACH,FL,32967,1671,INDIAN RIVER,12061,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",113424914,-80.430307,27.671783,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,WWW.IRCES.COM/,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_39,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-80.3487328997 25.8102598002),31,3813,10211022,MIAMI-DADE COUNTY EMERGENCY MANAGEMENT,305-468-5403,9300 NORTHWEST 41ST STREET,MIAMI DADE FIRE RESCUE HEADQUARTERS,MIAMI,FL,33178,2312,MIAMI-DADE,12086,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",22835007,-80.348733,25.81026,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_04,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-80.2416255004 27.1719650996),32,3858,10211064,MARTIN COUNTY EMERGENCY MANAGEMENT,772-288-5694,800 SOUTHEAST MONTEREY ROAD,MARTIN COUNTY SHERIFFS OFFICE,STUART,FL,34994,4507,MARTIN,12085,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",90495940,-80.241625,27.171965,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_46,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-81.5378187001 30.6257601997),33,3886,10215896,NASSAU COUNTY EMERGENCY OPERATIONS CENTER,904-548-4980,96135 NASSAU PLACE,EMERGENCY MANAGEMENT BUILDING,YULEE,FL,32097,8634,NASSAU,12089,WEST SIDE OF NASSAU PLACE APPROXIMATELY .14 MILES NORTH FROM THE INTERSECTION OF STATE HIGHWAY 200 AND NASSAU PLACE.,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106098107,-81.537819,30.62576,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0585,,,,,,,,,,,,,,,,,,,,,,1
POINT (-81.4693443999 28.4248926998),34,4005,10220353,ORANGE COUNTY EMERGENCY OPERATIONS CENTER-ALTERNATE,407-836-9140,9800 INTERNATIONAL DRIVE,ORANGE COUNTY CONVENTION CENTER,ORLANDO,FL,32819,8111,ORANGE,12095,SOUTHWEST SIDE OF INTERNATIONAL DRIVE BETWEEN EXHIBIT DRIVE AND CONVENTION WAY.,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",23010993,-81.469344,28.424893,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,HTTP://WWW.ORANGECOUNTYFL.NET/CMS/DEPT/OCFRD/OCOEM/DEFAULT.HTM,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
POINT (-80.4666858997 25.4763937004),35,4346,10215894,CITY OF HOMESTEAD EMERGENCY OPERATIONS CENTER,305-224-4440,790 NORTH HOMESTEAD BOULEVARD,HOMESTEAD CITY HALL,HOMESTEAD,FL,33030,6212,MIAMI-DADE,12086,WEST SIDE OF NORTH HOMESTEAD BOULEVARD APPROXIMATELY .07 MILES SOUTH FROM THE INTERSECTION OF CAMPBELL DRIVE AND NORTH HOMESTEAD BOULEVARD.,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",22619818,-80.466686,25.476394,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0571,,,,,,,,,,,,,,,,,,,,,,1
POINT (-80.1369896998 25.7917626004),36,4355,10220591,CITY OF MIAMI BEACH EMERGENCY OPERATIONS CENTER,305-673-7120,1680 MERIDIAN AVENUE,,MIAMI BEACH,FL,33139,2703,MIAMI-DADE,12086,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",22531689,-80.13699,25.791763,NAVTEQ,2009Q2,ONENTITY,t,TGS,,,,0,0,,,,LOCAL,,TGS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-80.2601750003 25.7460694996),37,5004,10215893,CITY OF CORAL GABLES EMERGENCY OPERATIONS CENTER,305-442-1600,2801 SALZEDO STREET,CORAL GABLES POLICE DEPARTMENT,CORAL GABLES,FL,33134,6638,MIAMI-DADE,12086,EAST SIDE OF SALZEDO STREET BETWEEN PALERMO AVENUE AND SEVILLA AVENUE.,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",22537597,-80.260175,25.74607,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0570,,,,,,,,,,,,,,,,,,,,,,1
POINT (-81.2995246999 28.7431308004),38,5738,10211076,SEMINOLE COUNTY EMERGENCY OPERATIONS CENTER,407-665-5017,150 BUSH BOULEVARD,SEMINOLE COUNTY DEPARTMENT OF PUBLIC SAFETY BUILDING,SANFORD,FL,32773,6706,SEMINOLE,12117,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",22371128,-81.299525,28.743131,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_58,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-81.0689081003 24.7166539998),39,5841,10220270,MONROE COUNTY EMERGENCY MANAGEMENT - EMERGENCY OPERATIONS CENTER-ALTERNATE,305-289-6018,490 63RD STREET OCEAN,GOVERNMENT CENTER ANNEX BUILDING,MARATHON,FL,33050,,MONROE,12087,WEST SIDE OF 63RD STREET OCEAN APPROXIMATELY .07 MILES SOUTH FROM THE INTERSECTION OF OVERSEAS HIGHWAY AND 63RD STREET OCEAN,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",41158747,-81.068908,24.716654,NAVTEQ,2009Q2,ONENTITY,f,TGS,Y,N,,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
POINT (-82.0040081997 30.8357457997),40,7,10211114,CHARLTON COUNTY EMERGENCY MANAGEMENT AGENCY,912-496-7851,140 CHERRY STREET,,FOLKSTON,GA,31537,2310,CHARLTON,13049,LOCATED IN A PRIVATE RESIDENCE,,,,2009-11-17T00:00:00.000Z,PHONE,2009-11-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",123733629,-82.004008,30.835746,NAVTEQ,2009Q2,ONENTITY,t,TGS,,,,0,0,,,,COUNTY,,GAOHS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.2614596002 30.4838391004),41,67,10211047,ESCAMBIA COUNTY EMERGENCY MANAGEMENT,850-471-6400,6575 NORTH W STREET,,PENSACOLA,FL,32505,1714,ESCAMBIA,12033,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",122631500,-87.26146,30.483839,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_29,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-86.9614565999 31.4388138002),42,148,10271015,CONECUH COUNTY EMERGENCY MANAGEMENT AGENCY,251-578-1921,102 COUNTY SHOP ROAD,,EVERGREEN,AL,36401,2537,CONECUH,01035,,,,,2009-08-28T00:00:00.000Z,PHONE,2009-08-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",,-86.961457,31.438814,TGS,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,251-578-7002,ALEMA,AL_TGS_TEMP_18,,,,,,,,,,,,,,,,,,,,,,1
POINT (-82.1219260001 30.2983423),43,206,10211019,BAKER COUNTY EMERGENCY OPERATIONS CENTER,904-259-6111,1 SHERIFFS OFFICE DRIVE,BAKER COUNTY SHERIFFS OFFICE,MACCLENNY,FL,32063,8833,BAKER,12003,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",762126444,-82.121926,30.298342,NAVTEQ,2009Q2,APPROXIMATE,t,TGS,Y,N,HTTP://WWW.BAKERCOUNTYFL.ORG/EOC/,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_01,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-87.7287790996 30.5617457004),44,211,10210525,BALDWIN COUNTY EMERGENCY OPERATIONS CENTER,251-972-6807,23130 MCAULIFFE DRIVE,,ROBERTSDALE,AL,36567,3189,BALDWIN,01003,,,,,2009-08-28T00:00:00.000Z,PHONE,2009-08-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",777920830,-87.728779,30.561746,NAVTEQ,2009Q2,ONENTITY,f,TGS,Y,N,,0,0,,,,COUNTY,,ALEMA,AL_TGS_TEMP_01,,,,,,,,,,,,,,,,,,,,,,1
POINT (-81.9806216999 31.2175893997),45,212,10211103,BRANTLEY COUNTY EMERGENCY MANAGEMENT AGENCY,912-462-7874,135 JOHN WILSON STREET,BRANTLEY COUNTY SHERIFFS DEPARTMENT,NAHUNTA,GA,31553,,BRANTLEY,13025,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",123669211,-81.980622,31.217589,NAVTEQ,2009Q2,APPROXIMATE,t,TGS,Y,N,,0,0,,,,COUNTY,,GAOHS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-83.4200907996 30.4477087003),46,243,10211030,MADISON COUNTY EMERGENCY MANAGEMENT,850-973-3698,1083 SOUTHWEST HARVEY GREENE DRIVE,,MADISON,FL,32340,4509,MADISON,12079,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",105868893,-83.420091,30.447709,NAVTEQ,2009Q2,APPROXIMATE,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_12,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-84.3772244002 30.1965977999),47,245,10211083,WAKULLA COUNTY EMERGENCY OPERATIONS CENTER,850-926-0800,15 OAK STREET,WAKULLA COUNTY JAIL,CRAWFORDVILLE,FL,32327,2090,WAKULLA,12129,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",117139235,-84.377224,30.196598,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_65,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-83.1090964996 29.6246271996),48,247,10211023,DIXIE COUNTY EMERGENCY SERVICES,352-498-1240,17600 SOUTHEAST UNITED STATES HIGHWAY 19,,CROSS CITY,FL,32628,,DIXIE,12029,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106119544,-83.109097,29.624627,NAVTEQ,2009Q2,APPROXIMATE,t,TGS,Y,N,HTTP://WWW.DIXIEEMERGENCY.COM/,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_05,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-82.8663813001 29.7830645),49,255,10211051,GILCHRIST COUNTY PUBLIC SAFETY COMPLEX,386-935-5406,3250 NORTH UNITED STATES HIGHWAY 129,,BELL,FL,32619,,GILCHRIST,12041,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",90501255,-82.866381,29.783064,NAVTEQ,2009Q2,APPROXIMATE,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_33,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-83.1674827997 29.9796418003),50,259,10211059,LAFAYETTE COUNTY EMERGENCY MANAGEMENT AGENCY-MOBILE,386-294-1950,MOBILE UNIT,,MAYO,FL,32066,,LAFAYETTE,12067,*THIS IS A MOBILE UNIT: PLOTTED AT CENTER OF SERVICE AREA*,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",772070667,-83.167483,29.979642,NAVTEQ,2009Q2,APPROXIMATE,f,TGS,Y,,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_41,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-81.8366291004 27.2240242996),51,268,10211045,DESOTO COUNTY EMERGENCY MANAGEMENT,863-993-4831,2200 NORTHEAST ROAN STREET,,ARCADIA,FL,34266,5038,DESOTO,12027,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106088359,-81.836629,27.224024,NAVTEQ,2009Q2,APPROXIMATE,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_27,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-89.8363298 31.2510472999),52,323,10216429,MARION COUNTY EMERGENCY OPERATIONS CENTER,601-736-2711,219 BROAD STREET,MARION COUNTY SHERIFFS DEPARTMENT,COLUMBIA,MS,39429,2904,MARION,28091,,,,,2009-09-09T00:00:00.000Z,PHONE,2009-09-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",,-89.83633,31.251047,TGS,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,DHS/FPS,HIFLD_CITY_TGS_TEMP_1904,,,,,,,,,,,,,,,,,,,,,,1
POINT (-90.7489923003 30.4828894001),53,809,10211847,LIVINGSTON PARISH EMERGENCY OPERATIONS CENTER,225-686-3066,29261 FROST ROAD,LIVINGSTON PARISH HEALTH UNIT,LIVINGSTON,LA,70754,2621,LIVINGSTON,22063,CONSTRUCTION OF NEW BUILDING IMMEDIATELY WEST OF BUILDING LOCATION CURRENTLY REPRESENTED - TO BE COMPLETED 2010.,,,,2009-09-21T00:00:00.000Z,PHONE,2009-09-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",99474870,-90.748992,30.482889,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,225-686-3074,LAGIC,LA_TGS_TEMP_63,,225-389-2100,,225-389-2114,,225-686-3066,,985-974-9500,,,,,,,,,2,,,,,1
POINT (-82.2899250002 29.6413644001),54,1000,10211034,ALACHUA COUNTY EMERGENCY OPERATIONS CENTER,352-264-6500,1100 SOUTHEAST 27TH STREET,,GAINESVILLE,FL,32641,8835,ALACHUA,12001,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106114195,-82.289925,29.641364,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,HTTP://WWW.ALACHUACOUNTY.US/GOVERNMENT/DEPTS/FR/EM//,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_16,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-85.6642737998 30.1599387999),55,1137,10211037,BAY COUNTY EMERGENCY OPERATIONS CENTER,850-784-4000,644 MULBERRY AVENUE,,PANAMA CITY,FL,32401,2640,BAY,12005,,,,,2009-08-31T00:00:00.000Z,PHONE,2009-08-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",105883906,-85.664274,30.159939,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,FLDEM,FL_TGS_TEMP_19,,,,,,,,,,,,,,,,,,,,,COUNTY,1
POINT (-82.8518975003 31.5061629999),56,2029,10211126,COFFEE COUNTY EMERGENCY OPERATIONS CENTER,912-384-5440,303 SOUTH COLUMBIA AVENUE,COFFEEE COUNTY EMERGENCY MANAGEMENT AGENCY,DOUGLAS,GA,31533,5011,COFFEE,13069,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",104811128,-82.851898,31.506163,NAVTEQ,2009Q2,ONENTITY,t,TGS,,,,0,0,,,,COUNTY,,GAOHS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-83.2741066003 30.8076877996),57,2051,10211186,LOWNDES COUNTY EMERGENCY OPERATIONS CENTER,229-671-2790,1503 MADISON HIGHWAY,,VALDOSTA,GA,31601,6523,LOWNDES,13185,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",104498442,-83.274107,30.807688,NAVTEQ,2009Q2,ONENTITY,t,TGS,N,N,,0,0,,,,COUNTY,,GAOHS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-83.0877738998 31.0380323003),58,2103,10211180,LANIER COUNTY EMERGENCY MANAGEMENT AGENCY,229-482-3389,925 WEST MAIN STREET,,LAKELAND,GA,31635,1302,LANIER,13173,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",108989241,-83.087774,31.038032,NAVTEQ,2009Q2,ONENTITY,t,TGS,N,N,,0,0,,,,COUNTY,,GAOHS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-82.2337602 31.3027917003),59,2154,10211207,PIERCE COUNTY EMERGENCY MANAGEMENT AGENCY,912-449-2040,309 PIERCE INDUSTRIAL BOULEVARD,,BLACKSHEAR,GA,31516,2358,PIERCE,13229,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",118759060,-82.23376,31.302792,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,GAOHS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.1768962004 31.2310741004),60,2191,10211197,MITCHELL COUNTY EMERGENCY OPERATIONS CENTER,229-336-2072,4767 STATE HIGHWAY 37,,CAMILLA,GA,31730,,MITCHELL,13205,"SOUTH SIDE OF STATE HIGHWAY 37, 0.21 MILES EAST OF PUPPY LANE.",,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",122136831,-84.176896,31.231074,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,GAOHS,,,,,,,,,,,,,,,,,,,,,,,1
